POINT_ID,AVGACURATE,LIGHTVEH,AVGSPEED,LONGVEH,REC_TIME,ID,HUGEVEH,MIDVEH,AVGHEADDIST,MINIVEH,AVGFLOW
1001,11.8,0,82.2,1773,"2022-02-15 00:00:00",22037,0,1185,0,8621,11579
1001,10,0,92.9,2210,"2022-02-16 00:00:00",22038,0,1759,0,11708,15677
1001,12.4,0,84,2539,"2022-02-17 00:00:00",22039,0,1851,0,11817,16207
1001,13.2,0,85.5,2598,"2022-02-18 00:00:00",22040,0,1831,0,12166,16595
1001,13.9,0,91.3,3489,"2022-02-19 00:00:00",22041,0,2383,0,16164,22036
1001,17.4,0,87.1,4666,"2022-02-20 00:00:00",22042,0,2806,0,17991,25463
1001,21.9,0,78,5343,"2022-02-21 00:00:00",22043,0,3277,0,20851,29471
1001,13.9,0,91.3,1522,"2022-02-22 00:00:00",22044,0,1213,0,7925,10660
1001,3.8,0,77.1,46,"2022-02-24 00:00:00",22045,0,50,0,294,390
1001,7.7,0,83.3,1292,"2022-02-25 00:00:00",22046,0,1091,0,7039,9422
1001,6.3,0,84.8,1063,"2022-02-26 00:00:00",22047,0,885,0,6017,7965
1001,9.7,0,87.5,2270,"2022-02-27 00:00:00",22048,0,1538,0,9581,13389
1001,10,0,87.9,1772,"2022-02-28 00:00:00",22049,0,1352,0,9361,12485
1001,5.6,0,90.4,836,"2022-03-01 00:00:00",22050,0,711,0,5329,6876
1001,8.7,0,84.5,1524,"2022-03-02 00:00:00",22051,0,1365,0,9102,11991
1001,9.8,0,90.8,1727,"2022-03-03 00:00:00",22052,0,1310,0,9241,12278
1001,9.1,0,89.2,1714,"2022-03-04 00:00:00",22053,0,1281,0,9094,12089
1001,8.3,0,87,1707,"2022-03-05 00:00:00",22054,0,1305,0,9862,12874
1001,11.5,0,94.5,2708,"2022-03-06 00:00:00",22055,0,2080,0,15488,20276
1001,9.4,0,87.1,1372,"2022-03-07 00:00:00",22056,0,1056,0,9076,11504
1001,17,0,86.4,4126,"2022-03-08 00:00:00",22057,0,2634,0,16927,23687
1001,10.8,0,86.4,1807,"2022-03-09 00:00:00",22058,0,1493,0,10136,13436
1001,12.8,0,86.3,2672,"2022-03-10 00:00:00",22059,0,1668,0,11084,15424
1001,11.4,0,77.6,2184,"2022-03-11 00:00:00",22060,0,1496,0,9836,13516
1001,10.5,0,83.4,2137,"2022-03-12 00:00:00",22061,0,1427,0,9754,13318
1001,13.4,0,86.2,2812,"2022-03-13 00:00:00",22062,0,1807,0,12178,16797
1001,11.4,0,80.2,1814,"2022-03-14 00:00:00",22063,0,1265,0,8773,11852
1001,15.1,0,80.2,3519,"2022-03-15 00:00:00",22064,0,2096,0,13463,19078
1001,11.4,0,84.8,2071,"2022-03-16 00:00:00",22065,0,1786,0,11435,15292
1001,14.2,0,85,2961,"2022-03-17 00:00:00",22066,0,1770,0,12242,16973
1001,11.5,0,82.7,1718,"2022-03-18 00:00:00",22067,0,1202,0,7998,10918
1001,12.2,0,90.8,3061,"2022-03-19 00:00:00",22068,0,2040,0,13609,18710
1001,11.6,0,89.3,2618,"2022-03-20 00:00:00",22069,0,2059,0,13896,18573
1001,15.7,0,86.1,3845,"2022-03-21 00:00:00",22070,0,2561,0,17434,23840
1001,16.4,0,89.2,4252,"2022-03-22 00:00:00",22071,0,2560,0,16603,23415
1001,14.1,0,87.6,3126,"2022-03-23 00:00:00",22072,0,2104,0,14121,19351
1001,11.7,0,80.5,1675,"2022-03-24 00:00:00",22073,0,1206,0,6886,9767
1001,16.3,0,86.7,4281,"2022-03-25 00:00:00",22074,0,2595,0,16433,23309
1001,18.5,0,82.2,4856,"2022-03-26 00:00:00",22075,0,2511,0,16549,23916
1001,15.4,0,86.4,3402,"2022-03-27 00:00:00",22076,0,2486,0,16251,22139
1001,14.6,0,73.5,1813,"2022-03-28 00:00:00",22077,0,1273,0,9022,12108
1001,13,0,71.5,1478,"2022-03-29 00:00:00",22078,0,1087,0,7259,9824
1001,10.6,0,80.2,1733,"2022-03-30 00:00:00",22079,0,1256,0,8523,11512
1001,11.5,0,85.5,2056,"2022-03-31 00:00:00",22080,0,1594,0,10279,13929
1001,14,0,89.9,3458,"2022-04-01 00:00:00",22081,0,2488,0,16163,22109
1001,11.1,0,91.9,2890,"2022-04-02 00:00:00",22082,0,1789,0,13479,18158
1001,11.7,0,84.4,1976,"2022-04-03 00:00:00",22083,0,1505,0,9875,13356
1001,11.5,0,81.4,2279,"2022-04-04 00:00:00",22084,0,1585,0,10113,13977
1001,12.4,0,78.7,2402,"2022-04-05 00:00:00",22085,0,1524,0,9370,13296
1001,10.2,0,87.3,2247,"2022-04-06 00:00:00",22086,0,1593,0,11026,14866
1001,8.7,0,87.7,1549,"2022-04-07 00:00:00",22087,0,1194,0,9180,11923
1001,9.8,0,90.8,1946,"2022-04-08 00:00:00",22088,0,1580,0,10453,13979
1001,13.1,0,86.2,2433,"2022-04-09 00:00:00",22089,0,1628,0,11334,15395
1001,11.3,0,81.7,2057,"2022-04-10 00:00:00",22090,0,1410,0,8904,12371
1001,10.9,0,86.9,2082,"2022-04-11 00:00:00",22091,0,1630,0,10965,14677
1001,11.4,0,88.1,2512,"2022-04-12 00:00:00",22092,0,1685,0,11363,15560
1001,11.9,0,90.5,2543,"2022-04-13 00:00:00",22093,0,1819,0,12004,16366
1001,8.6,0,83.7,1403,"2022-04-14 00:00:00",22094,0,1134,0,8472,11009
1001,9.8,0,94.1,2151,"2022-04-15 00:00:00",22095,0,1569,0,11717,15437
1001,9.6,0,96.7,2299,"2022-04-16 00:00:00",22096,0,1736,0,12903,16938
1001,9.2,0,88.3,1429,"2022-04-17 00:00:00",22097,0,1345,0,9082,11856
1001,10.4,0,84.4,1688,"2022-04-18 00:00:00",22098,0,1491,0,9720,12899
1001,13,0,77.4,2222,"2022-04-19 00:00:00",22099,0,1594,0,9955,13771
1001,9.8,0,82.9,1597,"2022-04-20 00:00:00",22100,0,1047,0,7415,10059
1001,12.3,0,83.2,2828,"2022-04-21 00:00:00",22101,0,1782,0,11639,16249
1001,15.4,0,85.5,2550,"2022-04-22 00:00:00",22102,0,1599,0,10569,14718
1001,15.5,0,89.1,3554,"2022-04-23 00:00:00",22103,0,2058,0,13166,18778
1001,17.1,0,90.8,4713,"2022-04-24 00:00:00",22104,0,2807,0,17642,25162
1001,19.1,0,92.1,6152,"2022-04-25 00:00:00",22105,0,3099,0,19329,28580
1001,18.6,0,91,5525,"2022-04-26 00:00:00",22106,0,2986,0,20059,28570
1001,15.5,0,94.3,4563,"2022-04-27 00:00:00",22107,0,2626,0,17230,24419
1001,12.7,0,97.5,3512,"2022-04-28 00:00:00",22108,0,2471,0,16320,22303
1001,13.7,0,89,3518,"2022-04-29 00:00:00",22109,0,2213,0,14754,20485
1001,11.3,0,90.7,2339,"2022-04-30 00:00:00",22110,0,1730,0,12530,16599
1001,15.4,0,88.7,3948,"2022-05-01 00:00:00",22111,0,2811,0,17878,24637
1001,12,0,86,2679,"2022-05-02 00:00:00",22112,0,2137,0,12809,17625
1001,9.4,0,85.3,1580,"2022-05-03 00:00:00",22113,0,1368,0,8494,11442
1001,13.4,0,83.5,2909,"2022-05-04 00:00:00",22114,0,1712,0,11128,15749
1001,12.3,0,85.6,2860,"2022-05-05 00:00:00",22115,0,1868,0,11710,16438
1001,14.3,0,85.9,3571,"2022-05-06 00:00:00",22116,0,2160,0,13664,19395
1001,11.6,0,77,1342,"2022-05-07 00:00:00",22117,0,924,0,6449,8715
1001,10.8,0,78.5,882,"2022-05-08 00:00:00",22118,0,641,0,4354,5877
1001,14,0,81.9,2503,"2022-05-09 00:00:00",22119,0,1703,0,10692,14898
1001,14,0,85.2,2614,"2022-05-10 00:00:00",22120,0,1776,0,11226,15616
1001,12.2,0,83.7,1951,"2022-05-11 00:00:00",22121,0,1229,0,7200,10380
1001,11.1,0,78.8,2250,"2022-05-12 00:00:00",22122,0,1297,0,8102,11649
1001,9.2,0,66.5,1614,"2022-05-13 00:00:00",22123,0,1009,0,6994,9617
1001,13.2,0,75.5,1386,"2022-05-14 00:00:00",22124,0,826,0,5506,7718
1001,12.8,0,79.1,2117,"2022-05-15 00:00:00",22141,0,1484,0,9869,13470
1001,12.4,0,81.5,2362,"2022-05-16 00:00:00",22142,0,1814,0,10696,14872
1001,14.7,0,77.3,2528,"2022-05-17 00:00:00",22143,0,1589,0,11380,15497
1001,10.2,0,82.1,1320,"2022-05-18 00:00:00",22144,0,1131,0,7474,9925
1001,10.3,0,84.6,1993,"2022-05-19 00:00:00",22145,0,1441,0,10053,13487
1001,12.5,0,84.7,2522,"2022-05-20 00:00:00",22146,0,1831,0,12874,17227
1001,10,0,88.7,1649,"2022-05-21 00:00:00",22147,0,1337,0,8772,11758
1001,9.9,0,96.1,1003,"2022-05-22 00:00:00",22148,0,726,0,5415,7144
1001,8.6,0,90,1695,"2022-05-23 00:00:00",22149,0,1509,0,9785,12989
1001,10.4,0,86.1,1778,"2022-05-24 00:00:00",22150,0,1381,0,8637,11796
1001,8.3,0,85.6,1073,"2022-05-25 00:00:00",22151,0,975,0,6302,8350
1001,7.4,0,93.6,1167,"2022-05-26 00:00:00",22152,0,1094,0,8083,10344
1001,7.9,0,82.5,821,"2022-05-27 00:00:00",22153,0,722,0,5084,6627
1001,8.8,0,92.3,2110,"2022-05-28 00:00:00",22154,0,1519,0,10842,14471
1001,13.3,0,94.1,3308,"2022-05-29 00:00:00",22155,0,2288,0,15434,21030
1001,11.7,0,91.4,2178,"2022-05-30 00:00:00",22156,0,1816,0,12642,16636
1001,9.2,0,94,1816,"2022-05-31 00:00:00",22157,0,1517,0,11151,14484
1001,9.8,0,93,2182,"2022-06-01 00:00:00",22158,0,1715,0,12502,16399
1001,10.4,0,98.5,2666,"2022-06-02 00:00:00",22159,0,2115,0,15148,19929
1001,9.4,0,99.7,2412,"2022-06-03 00:00:00",22160,0,2079,0,15371,19862
1001,9.7,0,101.2,2657,"2022-06-04 00:00:00",22161,0,1989,0,14459,19105
1001,8.7,0,103,2351,"2022-06-05 00:00:00",22162,0,1753,0,13187,17291
1001,11.4,0,96.7,3042,"2022-06-06 00:00:00",22163,0,2408,0,16064,21514
1001,5,0,87.5,661,"2022-06-07 00:00:00",22164,0,625,0,5194,6480
1001,2.8,0,67.2,174,"2022-06-08 00:00:00",22165,0,168,0,1321,1663
1001,6.3,0,74.2,1389,"2022-06-09 00:00:00",22166,0,1227,0,8810,11426
1001,8.9,0,88.2,1494,"2022-06-10 00:00:00",22167,0,1331,0,9841,12666
1001,6.5,0,86.3,691,"2022-06-11 00:00:00",22168,0,662,0,4885,6238
1001,6.9,0,94.7,1506,"2022-06-12 00:00:00",22169,0,1284,0,10035,12825
1001,7.4,0,103.8,1875,"2022-06-13 00:00:00",22170,0,1505,0,12860,16240
1001,6.8,0,92.9,1486,"2022-06-14 00:00:00",22171,0,1212,0,8690,11388
1001,4.6,0,84.4,577,"2022-06-15 00:00:00",22172,0,550,0,5110,6237
1001,6.4,0,90.8,1494,"2022-06-16 00:00:00",22173,0,1236,0,9452,12182
1001,6.9,0,104.8,1756,"2022-06-17 00:00:00",22174,0,1474,0,12026,15256
1001,5.1,0,103.8,988,"2022-06-18 00:00:00",22175,0,955,0,9203,11146
1001,5,0,104.2,881,"2022-06-19 00:00:00",22176,0,890,0,8613,10384
1001,5.2,0,104.9,1012,"2022-06-20 00:00:00",22177,0,978,0,9203,11193
1001,6.2,0,101.5,1132,"2022-06-21 00:00:00",22178,0,1161,0,10329,12622
1001,4.7,0,100.6,573,"2022-06-22 00:00:00",22179,0,707,0,7035,8315
1001,3.4,0,101.3,386,"2022-06-23 00:00:00",22180,0,489,0,5402,6277
1001,2.5,0,104.6,204,"2022-06-24 00:00:00",22181,0,371,0,4038,4613
1001,3.5,0,103.6,409,"2022-06-25 00:00:00",22182,0,583,0,5815,6807
1001,3,0,103.6,310,"2022-06-26 00:00:00",22183,0,371,0,4600,5281
1001,3.8,0,102.9,378,"2022-06-27 00:00:00",22184,0,546,0,5612,6536
1001,3.4,0,103,344,"2022-06-28 00:00:00",22185,0,469,0,5146,5959
1001,4,0,86,140,"2022-06-29 00:00:00",22186,0,246,0,2588,2974
1001,2,0,86.6,61,"2022-06-30 00:00:00",22187,0,119,0,1033,1213
1001,1.9,0,102.4,146,"2022-07-01 00:00:00",22188,0,190,0,2389,2725
1001,2,0,101.9,180,"2022-07-02 00:00:00",22189,0,249,0,2616,3045
1001,3,0,104.5,454,"2022-07-03 00:00:00",22190,0,516,0,5558,6528
1001,3.1,0,107.6,548,"2022-07-04 00:00:00",22191,0,537,0,5166,6251
1001,2.9,0,105.6,460,"2022-07-05 00:00:00",22192,0,442,0,4927,5829
1001,3,0,98.4,280,"2022-07-06 00:00:00",22193,0,338,0,3689,4307
1001,2.8,0,93.4,205,"2022-07-07 00:00:00",22194,0,284,0,2837,3326
1001,2.5,0,94.2,178,"2022-07-08 00:00:00",22195,0,240,0,2510,2928
1001,3.3,0,91.6,217,"2022-07-09 00:00:00",22196,0,346,0,2823,3386
1001,3.7,0,88.7,347,"2022-07-10 00:00:00",22197,0,415,0,3767,4529
1001,6.9,0,91.7,684,"2022-07-11 00:00:00",22198,0,723,0,5809,7216
1001,6.2,0,91.1,848,"2022-07-12 00:00:00",22199,0,737,0,6244,7829
1001,8.8,0,86.8,1468,"2022-07-13 00:00:00",22200,0,1339,0,8865,11672
1001,9.3,0,92.2,1482,"2022-07-14 00:00:00",22201,0,1426,0,10583,13491
1001,10.2,0,97,2427,"2022-07-15 00:00:00",22202,0,2013,0,14086,18526
1001,8.8,0,102.6,2414,"2022-07-16 00:00:00",22203,0,1797,0,13868,18079
1001,11,0,102.5,3371,"2022-07-17 00:00:00",22204,0,2367,0,17149,22887
1001,8.4,0,101.2,1938,"2022-07-18 00:00:00",22205,0,1568,0,12324,15830
1001,6.9,0,99.4,1188,"2022-07-19 00:00:00",22206,0,1187,0,9323,11698
1001,4.1,0,98.8,610,"2022-07-20 00:00:00",22207,0,603,0,6025,7238
1001,6,0,99.5,832,"2022-07-21 00:00:00",22208,0,925,0,7913,9670
1001,5.4,0,95.5,710,"2022-07-22 00:00:00",22209,0,813,0,6197,7720
1001,4.6,0,99.3,718,"2022-07-23 00:00:00",22210,0,748,0,6819,8285
1001,3.5,0,102.2,508,"2022-07-24 00:00:00",22211,0,549,0,5777,6834
1001,3,0,105.3,335,"2022-07-25 00:00:00",22212,0,497,0,4764,5596
1001,1.8,0,106.8,149,"2022-07-26 00:00:00",22213,0,248,0,2711,3108
1001,1,0,111.1,48,"2022-07-27 00:00:00",22214,0,90,0,1399,1537
1001,0.6,0,110.2,26,"2022-07-28 00:00:00",22215,0,46,0,775,847
1001,0.9,0,100.8,16,"2022-07-29 00:00:00",22216,0,47,0,562,625
1001,1.4,0,80.6,32,"2022-07-30 00:00:00",22217,0,64,0,683,779
1001,1,0,79.5,52,"2022-07-31 00:00:00",22227,0,66,0,908,1026
1001,1.7,0,104.8,85,"2022-08-01 00:00:00",22228,0,125,0,1353,1563
1001,2.1,0,100.7,102,"2022-08-02 00:00:00",22229,0,193,0,1745,2040
1001,2.1,0,89.2,64,"2022-08-03 00:00:00",22230,0,122,0,898,1084
1001,3.9,0,79.8,203,"2022-08-04 00:00:00",22231,0,341,0,2399,2943
1001,4.7,0,85.7,237,"2022-08-05 00:00:00",22232,0,330,0,2628,3195
1001,2.8,0,80.3,99,"2022-08-06 00:00:00",22247,0,190,0,1678,1967
1001,1.5,0,71.8,47,"2022-08-07 00:00:00",22267,0,89,0,965,1101
1001,2.8,0,92.6,87,"2022-08-08 00:00:00",22268,0,149,0,1179,1415
1001,9.6,0,87.8,935,"2022-08-09 00:00:00",22269,0,889,0,6657,8481
1001,8.9,0,90.3,1098,"2022-08-10 00:00:00",22270,0,1162,0,7638,9898
1001,4.5,0,90.6,270,"2022-08-11 00:00:00",22271,0,430,0,3289,3989
1001,3.4,0,81.9,169,"2022-08-12 00:00:00",22272,0,231,0,1655,2055
1001,2.4,0,73,82,"2022-08-13 00:00:00",22273,0,197,0,1744,2023
1001,2.9,0,85.5,112,"2022-08-31 00:00:00",22287,0,177,0,1561,1850
1001,3.8,0,76.9,166,"2022-09-01 00:00:00",22288,0,312,0,2621,3099
1001,6.1,0,91.3,591,"2022-09-02 00:00:00",22289,0,782,0,5976,7349
1001,5.4,0,91.5,413,"2022-09-03 00:00:00",22307,0,618,0,4711,5742
1001,6.2,0,92.5,691,"2022-09-04 00:00:00",22327,0,889,0,6617,8197
1001,3.3,0,92.2,178,"2022-09-05 00:00:00",22328,0,285,0,2275,2738
1001,3.2,0,91,188,"2022-09-06 00:00:00",22329,0,330,0,2725,3243
1001,6.1,0,92.5,577,"2022-09-07 00:00:00",22330,0,836,0,6487,7900
1001,5,0,88.1,366,"2022-09-08 00:00:00",22331,0,527,0,4234,5127
1001,4.1,0,81.3,257,"2022-09-09 00:00:00",22347,0,442,0,3912,4611
1001,4.1,0,94.6,421,"2022-09-10 00:00:00",22367,0,628,0,5502,6551
1001,4.4,0,90.9,293,"2022-09-11 00:00:00",22387,0,458,0,4038,4789
1001,3,0,90.5,125,"2022-09-12 00:00:00",22407,0,267,0,2218,2610
1001,3.1,0,80.4,155,"2022-09-13 00:00:00",22427,0,257,0,2356,2768
1001,4.2,0,91.3,367,"2022-09-14 00:00:00",22447,0,500,0,3930,4797
1001,4.7,0,92.8,382,"2022-09-15 00:00:00",22467,0,490,0,4132,5004
1001,5.7,0,88.4,286,"2022-09-16 00:00:00",22468,0,419,0,4540,5245
1001,6.7,0,90.9,585,"2022-09-17 00:00:00",22487,0,788,0,6456,7829
1001,5.6,0,93.3,592,"2022-09-18 00:00:00",22507,0,702,0,6421,7715
1001,2.9,0,76.8,218,"2022-09-19 00:00:00",22527,0,196,0,1620,2034
1001,0.6,0,79.2,6,"2022-09-20 00:00:00",22547,0,19,0,258,283
1001,1.2,0,82.8,16,"2022-09-21 00:00:00",22567,0,40,0,670,726
1001,1.4,0,85.6,17,"2022-09-22 00:00:00",22568,0,35,0,710,762
1001,1.1,0,70,13,"2022-09-23 00:00:00",22569,0,41,0,791,845
1001,0.7,0,69,2,"2022-09-24 00:00:00",22570,0,18,0,285,305
1001,1.1,0,63.6,16,"2022-09-25 00:00:00",22587,0,50,0,744,810
1001,1.4,0,79.2,13,"2022-09-26 00:00:00",22588,0,40,0,559,612
1001,0.9,0,74.2,11,"2022-09-27 00:00:00",22589,0,31,0,627,669
1001,0.9,0,93.5,6,"2022-09-28 00:00:00",22590,0,18,0,441,465
1001,1.4,0,83.9,13,"2022-09-29 00:00:00",22607,0,44,0,847,904
1001,1.5,0,76.6,12,"2022-09-30 00:00:00",22627,0,26,0,583,621
1001,0.9,0,59.3,3,"2022-10-01 00:00:00",22647,0,16,0,336,355
1001,0.7,0,69.8,4,"2022-10-02 00:00:00",22667,0,14,0,310,328
1001,0.8,0,77.8,7,"2022-10-03 00:00:00",22668,0,14,0,220,241
1001,0.7,0,65,7,"2022-10-04 00:00:00",22669,0,29,0,408,444
1001,1.3,0,75.4,14,"2022-10-05 00:00:00",22670,0,53,0,896,963
1001,1.6,0,77.6,27,"2022-10-06 00:00:00",22671,0,65,0,897,989
1001,1.4,0,77.5,20,"2022-10-07 00:00:00",22672,0,57,0,919,996
1001,2.2,0,82.6,74,"2022-10-08 00:00:00",22673,0,138,0,1721,1933
1001,1.9,0,73.1,93,"2022-10-09 00:00:00",22687,0,207,0,2214,2514
1001,1.8,0,97.1,101,"2022-10-10 00:00:00",22688,0,159,0,2262,2522
1001,1.3,0,83.3,39,"2022-10-11 00:00:00",22689,0,94,0,1219,1352
1001,1.1,0,69.2,19,"2022-10-12 00:00:00",22707,0,47,0,717,783
1001,1.3,0,68.9,19,"2022-10-13 00:00:00",22708,0,69,0,882,970
1001,1,0,64.1,17,"2022-10-14 00:00:00",22709,0,51,0,687,755
1001,1.4,0,81.8,28,"2022-10-15 00:00:00",22710,0,75,0,885,988
1001,1.8,0,92.3,33,"2022-10-16 00:00:00",22711,0,64,0,881,978
1001,1.9,0,88.6,17,"2022-10-18 00:00:00",22727,0,51,0,569,637
1001,1.6,0,74.6,44,"2022-10-19 00:00:00",22728,0,104,0,1239,1387
1001,1.4,0,74.1,42,"2022-10-20 00:00:00",22729,0,120,0,1630,1792
1001,2.1,0,79.6,52,"2022-10-21 00:00:00",22730,0,80,0,1143,1275
1001,1.7,0,78.9,33,"2022-10-22 00:00:00",22731,0,92,0,1042,1167
1001,1.8,0,89.3,28,"2022-10-23 00:00:00",22747,0,93,0,1159,1280
1001,1.8,0,75.1,75,"2022-10-24 00:00:00",22748,0,161,0,1825,2061
1001,1.8,0,89.7,40,"2022-10-25 00:00:00",22767,0,90,0,1310,1440
1001,1.7,0,86.2,40,"2022-10-26 00:00:00",22768,0,120,0,1667,1827
1001,1.6,0,88.1,47,"2022-10-27 00:00:00",22769,0,110,0,1576,1733
1001,1.6,0,75.8,51,"2022-10-28 00:00:00",22770,0,96,0,1426,1573
1001,1.8,0,91.2,44,"2022-10-29 00:00:00",22787,0,120,0,1517,1681
1001,2.2,0,93.2,82,"2022-10-30 00:00:00",22807,0,191,0,2602,2875
1001,1.8,0,103.2,140,"2022-10-31 00:00:00",22808,0,252,0,3495,3887
1001,2.2,0,102.7,180,"2022-11-01 00:00:00",22827,0,317,0,4051,4548
1001,2.4,0,100.6,218,"2022-11-02 00:00:00",22847,0,366,0,4327,4911
1001,2.9,0,88.2,173,"2022-11-03 00:00:00",22867,0,246,0,2312,2731
1001,2.1,0,83.2,62,"2022-11-04 00:00:00",22887,0,114,0,1070,1246
1001,2.5,0,89,70,"2022-11-05 00:00:00",22907,0,152,0,2019,2241
1001,1.8,0,81.5,25,"2022-11-06 00:00:00",22927,0,69,0,851,945
1001,1.8,0,83,39,"2022-11-07 00:00:00",22928,0,58,0,679,776
1001,1.8,0,85.5,22,"2022-11-08 00:00:00",22929,0,72,0,754,848
1001,1.4,0,65.1,14,"2022-11-09 00:00:00",22930,0,54,0,597,665
1001,1,0,63.8,17,"2022-11-10 00:00:00",22931,0,36,0,632,685
1001,1.1,0,77,12,"2022-11-11 00:00:00",22932,0,34,0,556,602
1001,0.9,0,62.3,4,"2022-11-12 00:00:00",22933,0,11,0,155,170
1001,1.2,0,65.6,11,"2022-11-13 00:00:00",22947,0,34,0,504,549
1001,1.4,0,71.7,21,"2022-11-14 00:00:00",22948,0,65,0,769,855
1001,0.9,0,73,13,"2022-11-15 00:00:00",22949,0,49,0,670,732
1001,1.5,0,75.7,23,"2022-11-16 00:00:00",22950,0,53,0,945,1021
1001,0.6,0,44.7,3,"2022-11-17 00:00:00",22951,0,14,0,262,279
1001,1,0,58.6,13,"2022-11-18 00:00:00",22952,0,51,0,463,527
1001,1.1,0,61.3,14,"2022-11-19 00:00:00",22953,0,52,0,412,478
1001,1.1,0,67.5,30,"2022-11-20 00:00:00",22967,0,83,0,685,798
1001,1,0,69.6,19,"2022-11-21 00:00:00",22968,0,45,0,619,683
1001,1.2,0,91.3,13,"2022-11-22 00:00:00",22969,0,55,0,655,723
1001,1.3,0,69.5,19,"2022-11-23 00:00:00",22970,0,59,0,631,709
1001,1.4,0,73.1,5,"2022-11-24 00:00:00",22971,0,10,0,205,220
1001,1.1,0,62.1,21,"2022-11-25 00:00:00",22972,0,45,0,586,652
1001,1.4,0,77.8,29,"2022-11-26 00:00:00",22973,0,55,0,588,672
1001,2.4,0,82.4,72,"2022-11-27 00:00:00",22987,0,120,0,1371,1563
1001,1.2,0,62.8,48,"2022-11-28 00:00:00",22988,0,88,0,1252,1388
1001,0.9,0,55.6,24,"2022-11-29 00:00:00",22989,0,59,0,792,875
1001,1.2,0,65.4,59,"2022-11-30 00:00:00",23007,0,126,0,1317,1502
1001,1.5,0,100.3,93,"2022-12-01 00:00:00",23008,0,151,0,1814,2058
1001,1.3,0,99.1,69,"2022-12-02 00:00:00",23009,0,112,0,1268,1449
